Date,PracticeCode,HB,HSCP,Sex,AllAges,Ages0to4,Ages5to14,Ages15to24,Ages25to44,Ages45to64,Ages65to74,Ages75to84,Ages85plus,Sex_Type,Total_Female,Total_Male
20231001,25262,S08000019,S37000013,Male,4136,174,398,446,1271,1176,360,240,71,0,,
20231001,25262,S08000019,S37000013,Female,4063,174,405,437,1153,1111,400,280,103,0,,
20231001,25262,S08000019,S37000013,All,8199,348,803,883,2424,2287,760,520,174,1,4063,4136
20231001,25277,S08000019,S37000013,Male,1377,53,134,135,366,430,137,85,37,0,,
20231001,25277,S08000019,S37000013,Female,1354,54,137,129,329,352,158,130,65,0,,
20231001,25277,S08000019,S37000013,All,2731,107,271,264,695,782,295,215,102,1,1354,1377
20231001,25281,S08000019,S37000013,Male,5284,203,487,554,1421,1568,601,355,95,0,,
20231001,25281,S08000019,S37000013,Female,5333,169,416,551,1298,1659,638,442,160,0,,
20231001,25281,S08000019,S37000013,All,10617,372,903,1105,2719,3227,1239,797,255,1,5333,5284
20231001,25309,S08000019,S37000013,Male,2775,111,294,280,712,861,305,168,44,0,,
20231001,25309,S08000019,S37000013,Female,2705,100,236,257,729,802,285,211,85,0,,
20231001,25309,S08000019,S37000013,All,5480,211,530,537,1441,1663,590,379,129,1,2705,2775
20231001,25313,S08000019,S37000013,Male,4016,142,398,440,1090,1222,363,271,90,0,,
20231001,25313,S08000019,S37000013,Female,4090,130,392,450,998,1170,452,344,154,0,,
20231001,25313,S08000019,S37000013,All,8106,272,790,890,2088,2392,815,615,244,1,4090,4016
20231001,25332,S08000019,S37000013,Male,3575,120,349,360,871,1145,425,237,68,0,,
20231001,25332,S08000019,S37000013,Female,3838,104,365,367,886,1140,498,332,146,0,,
20231001,25332,S08000019,S37000013,All,7413,224,714,727,1757,2285,923,569,214,1,3838,3575
20231001,25347,S08000019,S37000005,Male,2271,71,252,257,456,676,302,202,55,0,,
20231001,25347,S08000019,S37000005,Female,2365,78,216,221,439,763,310,252,86,0,,
20231001,25347,S08000019,S37000005,All,4636,149,468,478,895,1439,612,454,141,1,2365,2271
20231001,25351,S08000019,S37000005,Male,803,24,73,60,207,238,119,64,18,0,,
20231001,25351,S08000019,S37000005,Female,771,26,48,67,193,249,93,70,25,0,,
20231001,25351,S08000019,S37000005,All,1574,50,121,127,400,487,212,134,43,1,771,803
20231001,25366,S08000019,S37000005,Male,1146,47,124,105,215,346,161,112,36,0,,
20231001,25366,S08000019,S37000005,Female,1203,61,145,99,236,359,150,115,38,0,,
20231001,25366,S08000019,S37000005,All,2349,108,269,204,451,705,311,227,74,1,1203,1146
20231001,25390,S08000019,S37000013,Male,3136,143,409,384,756,900,275,215,54,0,,
20231001,25390,S08000019,S37000013,Female,3279,120,358,358,806,972,333,257,75,0,,
20231001,25390,S08000019,S37000013,All,6415,263,767,742,1562,1872,608,472,129,1,3279,3136
20231001,25402,S08000019,S37000013,Male,2550,166,350,216,711,689,241,142,35,0,,
20231001,25402,S08000019,S37000013,Female,2631,149,331,260,803,632,265,145,46,0,,
20231001,25402,S08000019,S37000013,All,5181,315,681,476,1514,1321,506,287,81,1,2631,2550
20231001,25441,S08000019,S37000013,Male,4057,221,485,395,1121,1092,382,272,89,0,,
20231001,25441,S08000019,S37000013,Female,4317,211,400,407,1210,1157,447,351,134,0,,
20231001,25441,S08000019,S37000013,All,8374,432,885,802,2331,2249,829,623,223,1,4317,4057
20231001,25455,S08000019,S37000013,Male,4689,174,565,541,1161,1350,525,300,73,0,,
20231001,25455,S08000019,S37000013,Female,4827,173,558,488,1137,1379,609,365,118,0,,
20231001,25455,S08000019,S37000013,All,9516,347,1123,1029,2298,2729,1134,665,191,1,4827,4689
20231001,25460,S08000019,S37000013,Male,5838,280,768,658,1582,1628,582,280,60,0,,
20231001,25460,S08000019,S37000013,Female,6108,295,772,655,1613,1739,570,349,115,0,,
20231001,25460,S08000019,S37000013,All,11946,575,1540,1313,3195,3367,1152,629,175,1,6108,5838
20231001,25474,S08000019,S37000013,Male,1077,53,132,150,266,298,119,56,3,0,,
20231001,25474,S08000019,S37000013,Female,1079,46,132,109,293,308,107,69,15,0,,
20231001,25474,S08000019,S37000013,All,2156,99,264,259,559,606,226,125,18,1,1079,1077
20231001,25506,S08000019,S37000005,Male,3590,167,364,413,935,964,426,241,80,0,,
20231001,25506,S08000019,S37000005,Female,3775,130,352,379,965,1058,451,304,136,0,,
20231001,25506,S08000019,S37000005,All,7365,297,716,792,1900,2022,877,545,216,1,3775,3590
20231001,25525,S08000019,S37000005,Male,2065,105,230,228,547,600,219,112,24,0,,
20231001,25525,S08000019,S37000005,Female,2233,71,232,243,533,673,259,164,58,0,,
20231001,25525,S08000019,S37000005,All,4298,176,462,471,1080,1273,478,276,82,1,2233,2065
20231001,25544,S08000019,S37000005,Male,4173,190,426,432,1044,1213,507,293,68,0,,
20231001,25544,S08000019,S37000005,Female,4313,169,423,406,1079,1204,597,346,89,0,,
20231001,25544,S08000019,S37000005,All,8486,359,849,838,2123,2417,1104,639,157,1,4313,4173
20231001,25559,S08000019,S37000005,Male,4127,73,176,1456,1952,363,80,24,3,0,,
20231001,25559,S08000019,S37000005,Female,4167,67,172,2544,948,325,79,26,6,0,,
20231001,25559,S08000019,S37000005,All,8294,140,348,4000,2900,688,159,50,9,1,4167,4127
20231001,25582,S08000019,S37000005,Male,3796,133,396,440,908,1125,414,288,92,0,,
20231001,25582,S08000019,S37000005,Female,3893,137,358,369,860,1191,463,349,166,0,,
20231001,25582,S08000019,S37000005,All,7689,270,754,809,1768,2316,877,637,258,1,3893,3796
20231001,25597,S08000019,S37000013,Male,1552,58,167,168,393,490,156,99,21,0,,
20231001,25597,S08000019,S37000013,Female,1684,61,159,191,421,512,177,134,29,0,,
20231001,25597,S08000019,S37000013,All,3236,119,326,359,814,1002,333,233,50,1,1684,1552
20231001,25648,S08000019,S37000013,Male,3025,114,304,386,674,938,366,188,55,0,,
20231001,25648,S08000019,S37000013,Female,3220,115,317,378,699,1022,360,252,77,0,,
20231001,25648,S08000019,S37000013,All,6245,229,621,764,1373,1960,726,440,132,1,3220,3025
20231001,25652,S08000019,S37000013,Male,2087,91,232,303,608,619,148,76,10,0,,
20231001,25652,S08000019,S37000013,Female,2087,106,242,245,590,612,162,84,46,0,,
20231001,25652,S08000019,S37000013,All,4174,197,474,548,1198,1231,310,160,56,1,2087,2087
20231001,25671,S08000019,S37000013,Male,2893,170,418,329,793,778,216,150,39,0,,
20231001,25671,S08000019,S37000013,Female,2986,152,384,316,862,781,261,186,44,0,,
20231001,25671,S08000019,S37000013,All,5879,322,802,645,1655,1559,477,336,83,1,2986,2893
20231001,25686,S08000019,S37000005,Male,1826,107,237,207,528,491,144,75,37,0,,
20231001,25686,S08000019,S37000005,Female,1917,83,228,183,612,512,132,86,81,0,,
20231001,25686,S08000019,S37000005,All,3743,190,465,390,1140,1003,276,161,118,1,1917,1826
20231001,25737,S08000019,S37000005,Male,5108,226,530,516,1649,1377,434,285,91,0,,
20231001,25737,S08000019,S37000005,Female,5239,228,513,551,1579,1315,506,404,143,0,,
20231001,25737,S08000019,S37000005,All,10347,454,1043,1067,3228,2692,940,689,234,1,5239,5108
20231001,25826,S08000019,S37000005,Male,,,,,,,,,,0,,
20231001,25826,S08000019,S37000005,Female,,,,,,,,,,0,,
20231001,25826,S08000019,S37000005,All,32,,,,,,,,,1,0,0
20231001,25898,S08000019,S37000005,Male,784,29,81,90,172,247,94,58,13,0,,
20231001,25898,S08000019,S37000005,Female,793,23,88,82,165,263,86,60,26,0,,
20231001,25898,S08000019,S37000005,All,1577,52,169,172,337,510,180,118,39,1,793,784
20231001,25968,S08000019,S37000005,Male,1147,31,106,120,244,360,185,81,20,0,,
20231001,25968,S08000019,S37000005,Female,1210,36,103,125,259,395,154,99,39,0,,
20231001,25968,S08000019,S37000005,All,2357,67,209,245,503,755,339,180,59,1,1210,1147
20231001,25991,S08000019,S37000005,Male,1758,82,204,198,430,519,184,104,37,0,,
20231001,25991,S08000019,S37000005,Female,1820,86,195,197,456,542,187,102,55,0,,
20231001,25991,S08000019,S37000005,All,3578,168,399,395,886,1061,371,206,92,1,1820,1758
20231001,26015,S08000019,S37000005,Male,14376,721,1551,1584,4102,4121,1313,775,209,0,,
20231001,26015,S08000019,S37000005,Female,14430,715,1464,1487,4058,3924,1398,990,394,0,,
20231001,26015,S08000019,S37000005,All,28806,1436,3015,3071,8160,8045,2711,1765,603,1,14430,14376
20231001,30030,S08000020,S37000001,Male,5264,165,465,501,2204,1187,431,236,75,0,,
20231001,30030,S08000020,S37000001,Female,4861,162,454,767,1543,1037,434,295,169,0,,
20231001,30030,S08000020,S37000001,All,10125,327,919,1268,3747,2224,865,531,244,1,4861,5264
20231001,30059,S08000020,S37000001,Male,4597,191,371,422,1721,1174,434,206,78,0,,
20231001,30059,S08000020,S37000001,Female,4579,177,390,513,1575,1078,428,248,170,0,,
20231001,30059,S08000020,S37000001,All,9176,368,761,935,3296,2252,862,454,248,1,4579,4597
20231001,30078,S08000020,S37000001,Male,10582,344,839,1210,4915,2323,599,268,84,0,,
20231001,30078,S08000020,S37000001,Female,9694,325,823,1634,3991,1824,584,318,195,0,,
20231001,30078,S08000020,S37000001,All,20276,669,1662,2844,8906,4147,1183,586,279,1,9694,10582
20231001,30097,S08000020,S37000001,Male,5332,257,501,455,2082,1419,388,183,47,0,,
20231001,30097,S08000020,S37000001,Female,5073,217,486,514,2010,1087,349,263,147,0,,
20231001,30097,S08000020,S37000001,All,10405,474,987,969,4092,2506,737,446,194,1,5073,5332
20231001,30203,S08000020,S37000001,Male,5668,221,677,583,1796,1459,551,285,96,0,,
20231001,30203,S08000020,S37000001,Female,5773,230,610,582,1696,1435,625,401,194,0,,
20231001,30203,S08000020,S37000001,All,11441,451,1287,1165,3492,2894,1176,686,290,1,5773,5668
20231001,30218,S08000020,S37000001,Male,4500,150,438,421,1284,1367,494,264,82,0,,
20231001,30218,S08000020,S37000001,Female,4394,163,398,433,1194,1278,481,300,147,0,,
20231001,30218,S08000020,S37000001,All,8894,313,836,854,2478,2645,975,564,229,1,4394,4500
20231001,30256,S08000020,S37000001,Male,2884,275,401,277,1122,583,151,55,20,0,,
20231001,30256,S08000020,S37000001,Female,2920,232,371,325,1211,540,158,59,24,0,,
20231001,30256,S08000020,S37000001,All,5804,507,772,602,2333,1123,309,114,44,1,2920,2884
20231001,30261,S08000020,S37000001,Male,3224,172,419,316,1030,809,300,145,33,0,,
20231001,30261,S08000020,S37000001,Female,3393,175,404,347,1096,781,311,214,65,0,,
20231001,30261,S08000020,S37000001,All,6617,347,823,663,2126,1590,611,359,98,1,3393,3224
20231001,30280,S08000020,S37000001,Male,4970,220,595,475,1243,1393,536,400,108,0,,
20231001,30280,S08000020,S37000001,Female,5078,229,555,452,1288,1349,579,495,131,0,,
20231001,30280,S08000020,S37000001,All,10048,449,1150,927,2531,2742,1115,895,239,1,5078,4970
20231001,30311,S08000020,S37000001,Male,3584,198,442,355,1272,941,231,109,36,0,,
20231001,30311,S08000020,S37000001,Female,3404,174,369,394,1187,822,236,139,83,0,,
20231001,30311,S08000020,S37000001,All,6988,372,811,749,2459,1763,467,248,119,1,3404,3584
20231001,30326,S08000020,S37000001,Male,4844,196,572,436,1077,1417,645,374,127,0,,
20231001,30326,S08000020,S37000001,Female,5071,212,485,413,1104,1501,648,481,227,0,,
20231001,30326,S08000020,S37000001,All,9915,408,1057,849,2181,2918,1293,855,354,1,5071,4844
20231001,30401,S08000020,S37000001,Male,6961,433,861,647,2159,1868,625,285,83,0,,
20231001,30401,S08000020,S37000001,Female,7202,356,815,660,2290,1890,668,383,140,0,,
20231001,30401,S08000020,S37000001,All,14163,789,1676,1307,4449,3758,1293,668,223,1,7202,6961
20231001,30504,S08000020,S37000001,Male,9014,367,895,892,3232,2183,911,428,106,0,,
20231001,30504,S08000020,S37000001,Female,8707,333,883,863,3046,1951,891,562,178,0,,
20231001,30504,S08000020,S37000001,All,17721,700,1778,1755,6278,4134,1802,990,284,1,8707,9014
20231001,30561,S08000020,S37000001,Male,,,,,,,,,,0,,
20231001,30561,S08000020,S37000001,Female,,,,,,,,,,0,,
20231001,30561,S08000020,S37000001,All,297,,,,,,,,,1,0,0
20231001,30627,S08000020,S37000001,Male,4713,168,322,393,1998,1188,403,189,52,0,,
20231001,30627,S08000020,S37000001,Female,4000,164,346,544,1488,824,354,210,70,0,,
20231001,30627,S08000020,S37000001,All,8713,332,668,937,3486,2012,757,399,122,1,4000,4713
20231001,30701,S08000020,S37000001,Male,6206,234,598,610,2607,1442,452,219,44,0,,
20231001,30701,S08000020,S37000001,Female,5846,229,574,721,2269,1214,455,272,112,0,,
20231001,30701,S08000020,S37000001,All,12052,463,1172,1331,4876,2656,907,491,156,1,5846,6206
20231001,30909,S08000020,S37000001,Male,5276,218,486,470,1943,1532,385,178,64,0,,
20231001,30909,S08000020,S37000001,Female,5179,231,534,506,1847,1323,400,233,105,0,,
20231001,30909,S08000020,S37000001,All,10455,449,1020,976,3790,2855,785,411,169,1,5179,5276
20231001,30928,S08000020,S37000001,Male,6749,171,317,1725,3705,641,112,65,13,0,,
20231001,30928,S08000020,S37000001,Female,7358,156,263,2919,3337,449,132,73,29,0,,
20231001,30928,S08000020,S37000001,All,14107,327,580,4644,7042,1090,244,138,42,1,7358,6749
20231001,30951,S08000020,S37000001,Male,4215,155,310,384,1279,1144,476,348,119,0,,
20231001,30951,S08000020,S37000001,Female,4342,136,307,402,1205,1151,505,435,201,0,,
20231001,30951,S08000020,S37000001,All,8557,291,617,786,2484,2295,981,783,320,1,4342,4215
20231001,31009,S08000020,S37000001,Male,3560,216,462,428,975,998,286,145,50,0,,
20231001,31009,S08000020,S37000001,Female,3702,229,475,372,1083,989,312,175,67,0,,
20231001,31009,S08000020,S37000001,All,7262,445,937,800,2058,1987,598,320,117,1,3702,3560
20231001,31141,S08000020,S37000001,Male,6585,347,729,736,2326,1577,537,252,81,0,,
20231001,31141,S08000020,S37000001,Female,6326,361,773,731,2064,1420,519,321,137,0,,
20231001,31141,S08000020,S37000001,All,12911,708,1502,1467,4390,2997,1056,573,218,1,6326,6585
20231001,31206,S08000020,S37000001,Male,6238,272,682,655,1596,1663,804,440,126,0,,
20231001,31206,S08000020,S37000001,Female,6406,312,613,566,1638,1686,870,527,194,0,,
20231001,31206,S08000020,S37000001,All,12644,584,1295,1221,3234,3349,1674,967,320,1,6406,6238
20231001,31211,S08000020,S37000001,Male,5014,248,663,469,1353,1426,480,287,88,0,,
20231001,31211,S08000020,S37000001,Female,4898,222,529,447,1365,1345,487,357,146,0,,
20231001,31211,S08000020,S37000001,All,9912,470,1192,916,2718,2771,967,644,234,1,4898,5014
20231001,31230,S08000020,S37000001,Male,4310,222,677,422,854,1221,511,287,116,0,,
20231001,31230,S08000020,S37000001,Female,4358,201,577,390,959,1176,491,377,187,0,,
20231001,31230,S08000020,S37000001,All,8668,423,1254,812,1813,2397,1002,664,303,1,4358,4310
20231001,31244,S08000020,S37000001,Male,4066,161,513,463,867,1244,481,262,75,0,,
20231001,31244,S08000020,S37000001,Female,4101,150,479,395,880,1207,508,338,144,0,,
20231001,31244,S08000020,S37000001,All,8167,311,992,858,1747,2451,989,600,219,1,4101,4066
20231001,31259,S08000020,S37000001,Male,3039,159,311,309,933,837,285,165,40,0,,
20231001,31259,S08000020,S37000001,Female,3182,143,350,300,1001,838,303,174,73,0,,
20231001,31259,S08000020,S37000001,All,6221,302,661,609,1934,1675,588,339,113,1,3182,3039
20231001,31348,S08000020,S37000001,Male,837,27,114,150,210,200,72,39,25,0,,
20231001,31348,S08000020,S37000001,Female,1123,27,96,311,233,254,84,56,62,0,,
20231001,31348,S08000020,S37000001,All,1960,54,210,461,443,454,156,95,87,1,1123,837
20231001,31437,S08000020,S37000002,Male,6222,237,652,658,1483,1784,773,482,153,0,,
20231001,31437,S08000020,S37000002,Female,6184,234,606,583,1343,1818,805,559,236,0,,
20231001,31437,S08000020,S37000002,All,12406,471,1258,1241,2826,3602,1578,1041,389,1,6184,6222
20231001,31456,S08000020,S37000002,Male,2369,85,269,245,490,683,333,218,46,0,,
20231001,31456,S08000020,S37000002,Female,2394,87,255,203,505,696,324,250,74,0,,
20231001,31456,S08000020,S37000002,All,4763,172,524,448,995,1379,657,468,120,1,2394,2369
20231001,31511,S08000020,S37000002,Male,4770,216,535,495,1340,1274,504,318,88,0,,
20231001,31511,S08000020,S37000002,Female,4729,186,494,496,1189,1298,521,363,182,0,,
20231001,31511,S08000020,S37000002,All,9499,402,1029,991,2529,2572,1025,681,270,1,4729,4770
20231001,31550,S08000020,S37000002,Male,4133,182,474,522,1057,1110,425,277,86,0,,
20231001,31550,S08000020,S37000002,Female,4204,181,464,450,1070,1108,467,342,122,0,,
20231001,31550,S08000020,S37000002,All,8337,363,938,972,2127,2218,892,619,208,1,4204,4133
20231001,31579,S08000020,S37000002,Male,3238,151,358,358,712,973,385,254,47,0,,
20231001,31579,S08000020,S37000002,Female,3225,152,369,290,707,934,390,286,97,0,,
20231001,31579,S08000020,S37000002,All,6463,303,727,648,1419,1907,775,540,144,1,3225,3238
20231001,31601,S08000020,S37000002,Male,1740,80,211,155,410,505,206,138,35,0,,
20231001,31601,S08000020,S37000002,Female,1785,73,209,165,420,506,223,137,52,0,,
20231001,31601,S08000020,S37000002,All,3525,153,420,320,830,1011,429,275,87,1,1785,1740
20231001,31615,S08000020,S37000002,Male,1880,80,205,168,418,591,265,122,31,0,,
20231001,31615,S08000020,S37000002,Female,1862,63,193,164,413,559,249,160,61,0,,
20231001,31615,S08000020,S37000002,All,3742,143,398,332,831,1150,514,282,92,1,1862,1880
20231001,31634,S08000020,S37000002,Male,11489,574,1398,1277,3292,3055,1066,660,167,0,,
20231001,31634,S08000020,S37000002,Female,11564,555,1325,1182,3157,3165,1115,773,292,0,,
20231001,31634,S08000020,S37000002,All,23053,1129,2723,2459,6449,6220,2181,1433,459,1,11564,11489
20231001,31649,S08000020,S37000002,Male,4123,172,449,424,963,1215,490,334,76,0,,
20231001,31649,S08000020,S37000002,Female,4244,211,446,380,934,1206,558,391,118,0,,
20231001,31649,S08000020,S37000002,All,8367,383,895,804,1897,2421,1048,725,194,1,4244,4123
20231001,31723,S08000020,S37000002,Male,4365,194,466,468,945,1308,515,371,98,0,,
20231001,31723,S08000020,S37000002,Female,4334,165,465,406,939,1249,536,418,156,0,,
20231001,31723,S08000020,S37000002,All,8699,359,931,874,1884,2557,1051,789,254,1,4334,4365
20231001,31738,S08000020,S37000002,Male,4587,211,573,502,1088,1417,477,249,70,0,,
20231001,31738,S08000020,S37000002,Female,4410,187,568,419,1075,1322,485,263,91,0,,
20231001,31738,S08000020,S37000002,All,8997,398,1141,921,2163,2739,962,512,161,1,4410,4587
20231001,31812,S08000020,S37000002,Male,379,11,43,27,71,137,44,32,14,0,,
20231001,31812,S08000020,S37000002,Female,387,13,48,40,67,127,44,34,14,0,,
20231001,31812,S08000020,S37000002,All,766,24,91,67,138,264,88,66,28,1,387,379
20231001,31899,S08000020,S37000002,Male,3002,112,386,317,615,911,376,220,65,0,,
20231001,31899,S08000020,S37000002,Female,2862,120,335,248,602,879,379,220,79,0,,
20231001,31899,S08000020,S37000002,All,5864,232,721,565,1217,1790,755,440,144,1,2862,3002
20231001,31901,S08000020,S37000002,Male,7837,383,928,772,1842,2232,961,564,155,0,,
20231001,31901,S08000020,S37000002,Female,7947,325,849,691,1873,2276,1080,630,223,0,,
20231001,31901,S08000020,S37000002,All,15784,708,1777,1463,3715,4508,2041,1194,378,1,7947,7837
20231001,31916,S08000020,S37000002,Male,2852,156,388,265,670,820,339,178,36,0,,
20231001,31916,S08000020,S37000002,Female,2817,149,324,259,694,841,325,179,46,0,,
20231001,31916,S08000020,S37000002,All,5669,305,712,524,1364,1661,664,357,82,1,2817,2852
20231001,32001,S08000020,S37000002,Male,3336,154,451,333,708,992,402,233,63,0,,
20231001,32001,S08000020,S37000002,Female,3272,136,432,272,727,979,386,239,101,0,,
20231001,32001,S08000020,S37000002,All,6608,290,883,605,1435,1971,788,472,164,1,3272,3336
20231001,32021,S08000020,S37000002,Male,12573,599,1643,1290,3169,3517,1313,816,226,0,,
20231001,32021,S08000020,S37000002,Female,12814,581,1538,1240,3240,3494,1419,926,376,0,,
20231001,32021,S08000020,S37000002,All,25387,1180,3181,2530,6409,7011,2732,1742,602,1,12814,12573
20231001,32035,S08000020,S37000002,Male,3238,157,358,356,784,903,413,224,43,0,,
20231001,32035,S08000020,S37000002,Female,3291,140,371,308,744,974,440,237,77,0,,
20231001,32035,S08000020,S37000002,All,6529,297,729,664,1528,1877,853,461,120,1,3291,3238
20231001,32092,S08000020,S37000002,Male,3801,161,399,379,872,1094,521,277,98,0,,
20231001,32092,S08000020,S37000002,Female,3879,162,380,354,819,1144,499,357,164,0,,
20231001,32092,S08000020,S37000002,All,7680,323,779,733,1691,2238,1020,634,262,1,3879,3801
20231001,32209,S08000020,S37000002,Male,7552,319,940,858,1867,2136,853,470,109,0,,
20231001,32209,S08000020,S37000002,Female,7560,335,944,723,1815,2212,888,481,162,0,,
20231001,32209,S08000020,S37000002,All,15112,654,1884,1581,3682,4348,1741,951,271,1,7560,7552
20231001,32290,S08000020,S37000002,Male,3300,116,386,351,618,945,493,301,90,0,,
20231001,32290,S08000020,S37000002,Female,3285,96,344,282,621,1002,471,324,145,0,,
20231001,32290,S08000020,S37000002,All,6585,212,730,633,1239,1947,964,625,235,1,3285,3300
20231001,32317,S08000020,S37000002,Male,939,29,58,92,188,276,150,110,36,0,,
20231001,32317,S08000020,S37000002,Female,957,33,61,68,154,303,158,128,52,0,,
20231001,32317,S08000020,S37000002,All,1896,62,119,160,342,579,308,238,88,1,957,939
20231001,32321,S08000020,S37000002,Male,354,8,23,32,92,102,53,37,7,0,,
20231001,32321,S08000020,S37000002,Female,350,7,26,20,92,111,50,32,12,0,,
20231001,32321,S08000020,S37000002,All,704,15,49,52,184,213,103,69,19,1,350,354
20231001,32355,S08000020,S37000002,Male,1065,30,119,122,209,347,137,75,26,0,,
20231001,32355,S08000020,S37000002,Female,1052,46,118,94,223,336,117,82,36,0,,
20231001,32355,S08000020,S37000002,All,2117,76,237,216,432,683,254,157,62,1,1052,1065
20231001,32406,S08000020,S37000002,Male,6556,290,786,683,1447,1869,791,504,186,0,,
20231001,32406,S08000020,S37000002,Female,6690,275,777,630,1427,1884,840,566,291,0,,
20231001,32406,S08000020,S37000002,All,13246,565,1563,1313,2874,3753,1631,1070,477,1,6690,6556
20231001,32411,S08000020,S37000002,Male,7985,389,1122,778,2249,2203,753,411,80,0,,
20231001,32411,S08000020,S37000002,Female,7950,373,1067,695,2311,2142,778,448,136,0,,
20231001,32411,S08000020,S37000002,All,15935,762,2189,1473,4560,4345,1531,859,216,1,7950,7985
20231001,32425,S08000020,S37000002,Male,6570,271,708,761,1511,1916,807,471,125,0,,
20231001,32425,S08000020,S37000002,Female,6645,229,670,586,1478,2066,783,606,227,0,,
20231001,32425,S08000020,S37000002,All,13215,500,1378,1347,2989,3982,1590,1077,352,1,6645,6570
20231001,32500,S08000020,S37000002,Male,1172,42,129,130,314,358,133,46,20,0,,
20231001,32500,S08000020,S37000002,Female,1080,42,136,106,287,323,115,52,19,0,,
20231001,32500,S08000020,S37000002,All,2252,84,265,236,601,681,248,98,39,1,1080,1172
20231001,32514,S08000020,S37000002,Male,2862,106,323,301,621,893,375,202,41,0,,
20231001,32514,S08000020,S37000002,Female,2903,112,338,295,625,913,357,210,53,0,,
20231001,32514,S08000020,S37000002,All,5765,218,661,596,1246,1806,732,412,94,1,2903,2862
20231001,32529,S08000020,S37000002,Male,3066,165,427,330,697,882,317,203,45,0,,
20231001,32529,S08000020,S37000002,Female,3072,158,414,245,754,858,334,225,84,0,,
20231001,32529,S08000020,S37000002,All,6138,323,841,575,1451,1740,651,428,129,1,3072,3066
20231001,32586,S08000020,S37000019,Male,4188,158,409,473,992,1224,524,322,86,0,,
20231001,32586,S08000020,S37000019,Female,4262,157,403,422,899,1224,525,445,187,0,,
20231001,32586,S08000020,S37000019,All,8450,315,812,895,1891,2448,1049,767,273,1,4262,4188
20231001,32622,S08000020,S37000019,Male,3487,180,371,315,811,960,491,295,64,0,,
20231001,32622,S08000020,S37000019,Female,3604,156,400,304,807,1003,472,326,136,0,,
20231001,32622,S08000020,S37000019,All,7091,336,771,619,1618,1963,963,621,200,1,3604,3487
20231001,32707,S08000020,S37000019,Male,6130,324,805,675,1486,1706,648,375,111,0,,
20231001,32707,S08000020,S37000019,Female,6334,296,729,607,1659,1743,682,443,175,0,,
20231001,32707,S08000020,S37000019,All,12464,620,1534,1282,3145,3449,1330,818,286,1,6334,6130
20231001,32750,S08000020,S37000019,Male,2172,103,237,211,449,630,277,205,60,0,,
20231001,32750,S08000020,S37000019,Female,2322,89,229,204,482,688,331,219,80,0,,
20231001,32750,S08000020,S37000019,All,4494,192,466,415,931,1318,608,424,140,1,2322,2172
20231001,32764,S08000020,S37000019,Male,4916,231,622,505,1047,1440,613,362,96,0,,
20231001,32764,S08000020,S37000019,Female,5332,226,607,473,1277,1517,644,452,136,0,,
20231001,32764,S08000020,S37000019,All,10248,457,1229,978,2324,2957,1257,814,232,1,5332,4916
20231001,32779,S08000020,S37000019,Male,10993,502,1339,1402,2693,2968,1183,698,208,0,,
20231001,32779,S08000020,S37000019,Female,11471,470,1245,1216,2836,3183,1296,874,351,0,,
20231001,32779,S08000020,S37000019,All,22464,972,2584,2618,5529,6151,2479,1572,559,1,11471,10993
20231001,32801,S08000020,S37000019,Male,4009,163,442,410,819,1215,554,308,98,0,,
20231001,32801,S08000020,S37000019,Female,4348,173,433,367,990,1253,606,383,143,0,,
20231001,32801,S08000020,S37000019,All,8357,336,875,777,1809,2468,1160,691,241,1,4348,4009
20231001,32815,S08000020,S37000019,Male,4049,175,448,373,887,1132,585,345,104,0,,
20231001,32815,S08000020,S37000019,Female,4310,180,438,358,959,1278,577,373,147,0,,
20231001,32815,S08000020,S37000019,All,8359,355,886,731,1846,2410,1162,718,251,1,4310,4049
20231001,32904,S08000020,S37000019,Male,3634,169,379,367,787,1085,478,281,88,0,,
20231001,32904,S08000020,S37000019,Female,3672,125,340,360,805,1060,467,344,171,0,,
20231001,32904,S08000020,S37000019,All,7306,294,719,727,1592,2145,945,625,259,1,3672,3634
20231001,33004,S08000020,S37000019,Male,1526,45,148,132,313,504,206,136,42,0,,
20231001,33004,S08000020,S37000019,Female,1486,48,110,125,301,489,188,156,69,0,,
20231001,33004,S08000020,S37000019,All,3012,93,258,257,614,993,394,292,111,1,1486,1526
20231001,33057,S08000020,S37000019,Male,1570,54,164,161,328,494,209,127,33,0,,
20231001,33057,S08000020,S37000019,Female,1620,65,147,145,328,520,210,152,53,0,,
20231001,33057,S08000020,S37000019,All,3190,119,311,306,656,1014,419,279,86,1,1620,1570
20231001,33061,S08000020,S37000019,Male,290,8,26,14,45,100,52,39,6,0,,
20231001,33061,S08000020,S37000019,Female,263,7,13,20,42,102,50,25,4,0,,
20231001,33061,S08000020,S37000019,All,553,15,39,34,87,202,102,64,10,1,263,290
20231001,38012,S08000025,S37000022,Male,4270,243,506,440,1071,1161,466,297,86,0,,
20231001,38012,S08000025,S37000022,Female,4353,208,468,434,1148,1198,437,328,132,0,,
20231001,38012,S08000025,S37000022,All,8623,451,974,874,2219,2359,903,625,218,1,4353,4270
20231001,38027,S08000025,S37000022,Male,1490,50,150,134,320,449,203,148,36,0,,
20231001,38027,S08000025,S37000022,Female,1573,40,128,124,335,485,236,159,66,0,,
20231001,38027,S08000025,S37000022,All,3063,90,278,258,655,934,439,307,102,1,1573,1490
